zcm_qdb_trade_server,二维码系统,zcm_qdb,,
zcm_qdb_cbp,跨境支付,zcm_qdb,,
sj_st,餐饮生态平台商家生态,__root,,
sj_st_erp,智能收银,sj_st,,
sj_st_erp_dual,POS双屏,sj_st_erp,,
sj_st_erp_waiter,服务员app,sj_st_erp,,
sj_st_erp_fe_mcashier_b,轻收银,sj_st_erp,,
sj_st_op,餐饮开放平台,sj_st,,
sj_st_m,商户运营研发组,sj_st,,
sj_st_data,数据,sj_st,,
sj_st_ios,iOS客户端,sj_st,,
sj_st_test,线下feature检查,sj_st,,
sj_st_mall,美团商城,sj_st,,
cep_bb,快驴事业部,__root,,
cep_bb_op,运营系统,cep_bb,,
cep_bb_cx,采销系统,cep_bb,,
cep_bb_xgfe,前端,cep_bb,,
cep_bb_data,数据组,cep_bb,,
cep_bb_M,商城营销,cep_bb,,
lingshou,零售业务,__root,,
lingshou_ios,iOS客户端,lingshou,,
lingshou_android,Android客户端,lingshou,,
lingshou_promotion,促销组,lingshou,,
lingshou_order,订单组,lingshou,,
lingshou_product,商品组,lingshou,,
lingshou_fe,前端组,lingshou,,
lingshou_data,数据组,lingshou,,
lingshou_purchase,采购组,lingshou,,
lingshou_logistics,物流组,lingshou,,
lingshou_finance,财务组,lingshou,,
lingshou_delivery,履约组,lingshou,,
quickpass,闪付业务,__root,,
quickpass_nfc,NFC,quickpass,,
quickpass_bus,公交和二维码,quickpass,,
quickpass_member,账户,quickpass,,
quickpass_promot,营销,quickpass,,
quickpass_native,客户端,quickpass,,
quickpass_front,前端,quickpass,,
quickpass_all,公共服务,quickpass,,
qcs,美团打车,__root,,
qcs_c_ios,美团打车C端iOS,qcs,,
qcs_r_ios,美团打车R端iOS,qcs,,
qcs_push,美团打车push,qcs,,
qcs_data,数据技术部,qcs,,
qcs_data_fe,前端技术组,qcs_data,,
qcs_data_et,引擎技术组,qcs_data,,
qcs_data_ds,数据服务组,qcs_data,,
qcs_data_sp,服务策略组,qcs_data,,
qcs_data_dd,数据开发组,qcs_data,,
qcs_data_di,数据智能组,qcs_data,,
qcs_data_dpe,司乘体验组,qcs_data,,
qcs_data_fm,基础建模组,qcs_data,,
qcs_data_sds,供需策略组,qcs_data,,
qcs_data_dpg,调度策略组,qcs_data,,
qcs_data_id,智能决策组,qcs_data,,
qcs_data_os,运营策略组,qcs_data,,
qcs_trml,终端研发部,qcs,,
qcs_trml_fe,前端组,qcs_trml,,
qcs_trml_fe_ue,用户体验组,qcs_trml_fe,,
qcs_trml_fe_ia,基础架构组,qcs_trml_fe,,
qcs_trml_fe_om,运营管理组,qcs_trml_fe,,
qcs_trml_c,客户端组,qcs_trml,,
qcs_trml_c_dios,司机端iOS组,qcs_trml_c,,
qcs_trml_c_dandroid,司机端安卓组,qcs_trml_c,,
qcs_trml_c_ic,基础设施组,qcs_trml_c,,
qcs_trml_c_lbs,LBS组,qcs_trml_c,,
qcs_trml_c_cios,乘客端iOS组,qcs_trml_c,,
qcs_trml_c_candroid,乘客端安卓组,qcs_trml_c,,
qcs_lbs,LBS研发部,qcs,,
qcs_lbs_ms,地图服务组,qcs_lbs,,
qcs_lbs_la,位置算法组,qcs_lbs,,
qcs_lbs_ce,核心引擎组,qcs_lbs,,
qcs_lbs_lbd,位置大数据组,qcs_lbs,,
qcs_lbs_ts,工具支撑组,qcs_lbs,,
qcs_trd,技术研发部,qcs,,
qcs_trd_oe,运营端组,qcs_trd,,
qcs_trd_m,M端组,qcs_trd,,
qcs_trd_c,乘客端组,qcs_trd,,
qcs_trd_d,司机端组,qcs_trd,,
qcs_trd_arch,架构组,qcs_trd,,
qcs_trd_settle,结算组,qcs_trd,,
qcs_rcd,风控部,qcs,,
qcs_rcd_tech,技术组,qcs_rcd,,
fintech,金融创新部,__root,,
fintech_cc,金融创新部,fintech,,
fintech_cc_cashloan,招联现金贷,fintech_cc,,
fintech_cc_ccptrade,消金平台交易层,fintech_cc,,
fintech_cc_ccpaccount,核心账户,fintech_cc,,
fintech_cc_batch,批处理系统,fintech_cc,,
fintech_cc_ccpapply_xy-ccp-apply,联名卡,fintech_cc,,
fintech_cc_bossrisk,生态运营空间站,fintech_cc,,
fintech_cc_microloan,生意贷,fintech_cc,,
fintech_hoteloan,信用住,fintech,,
fintech_hoteloan_xy-hoteloan,信用住后端,fintech_hoteloan,,
cp_lottery,彩票业务,__root,,
cp_lottery_server,服务端,cp_lottery,,
cp_lottery_client,大前端,cp_lottery,,
cyhy,餐饮会员技术部,__root,,
cyhy_crm,CRM,cyhy,,
cyhy_campaign,活动中心,cyhy,,
cyhy_m,海鸥上单,cyhy,,
cyhy_emis,运营后台,cyhy,,
cyhy_data,数据组,cyhy,,
cyhy_xm,会员小美,cyhy,,
ssg,金服共享服务,__root,,
ssg_server,服务端,ssg,,
ssg_client,客户端,ssg,,
ssg_cap,CAP,ssg,,
FSP,金融服务平台,__root,,
FSP_payteam,支付平台,FSP,,
FSP_payteam_basic,基础产品研发,FSP_payteam,,
FSP_payteam_user,用户产品研发,FSP_payteam,,
FSP_payteam_android,Android客户端,FSP_payteam,,
FSP_payteam_ios,iOS客户端,FSP_payteam,,
FSP_payteam_rc,支付风控,FSP_payteam,,
FSP_payteam_cbp,跨境支付,FSP_payteam,,
FSP_financing,金融发展部,FSP,,
FSP_financing_fe,前端系统,FSP_financing,,
FSP_financing_biz,业务系统,FSP_financing,,
FSP_financing_rc,风控系统,FSP_financing,,
FSP_financing_meta,元数据管理,FSP_financing,,
FSP_financing_platform,平台系统,FSP_financing,,
FSP_zcm,智能支付,FSP,,
FSP_zcm_trade,融合支付,FSP_zcm,,
FSP_zcm_trade_server,收银交易系统后台,FSP_zcm_trade,,
FSP_zcm_trade_client,收银交易系统客户端,FSP_zcm_trade,,
FSP_zcm_supply,核心系统（供应链/CRM）,FSP_zcm,,
FSP_zcm_supply_server,核心后台系统后台,FSP_zcm_supply,,
FSP_zcm_supply_client,核心后台系统前端,FSP_zcm_supply,,
FSP_zcm_settle,结算系统,FSP_zcm,,
FSP_zcm_settle_server,结算系统后台,FSP_zcm_settle,,
FSP_zcm_settle_client,结算系统前端,FSP_zcm_settle,,
FSP_zcm_marketing,营销系统,FSP_zcm,,
FSP_zcm_marketing_server,营销系统后台,FSP_zcm_marketing,,
FSP_zcm_marketing_client,营销系统前端,FSP_zcm_marketing,,
FSP_zcm_fy,飞鱼系统,FSP_zcm,,
FSP_zcm_fy_server,飞鱼系统后台,FSP_zcm_fy,,
FSP_zcm_fy_client,飞鱼系统前端,FSP_zcm_fy,,
FSP_zcm_web,前端系统,FSP_zcm,,
FSP_zcm_web_technical,前端系统技术项目,FSP_zcm_web,,
FSP_zcm_data,数据系统,FSP_zcm,,
FSP_zcm_open,创新业务,FSP_zcm,,
FSP_zcm_open_server,创新业务后台系统,FSP_zcm_open,,
FSP_zcm_open_client,开放平台系统前端,FSP_zcm_open,,
FSP_zcm_qdb,钱袋宝,FSP_zcm,,
FSP_zcm_qdb_rs,风控系统,FSP_zcm_qdb,,
FSP_zcm_qdb_fcups,银联前置系统,FSP_zcm_qdb,,
FSP_zcm_qdb_ipos,交易前置系统,FSP_zcm_qdb,,
FSP_zcm_qdb_tds,交易系统,FSP_zcm_qdb,,
FSP_zcm_qdb_acs,账户系统,FSP_zcm_qdb,,
FSP_zcm_qdb_dcs,数据中心系统,FSP_zcm_qdb,,
FSP_zcm_qdb_bsp,核算系统,FSP_zcm_qdb,,
FSP_zcm_qdb_fmc,备付金系统,FSP_zcm_qdb,,
FSP_zcm_qdb_trade_server,二维码系统,FSP_zcm_qdb,,
FSP_quickpass,闪付业务,FSP,,
FSP_quickpass_nfc,NFC,FSP_quickpass,,
FSP_quickpass_qr,二维码,FSP_quickpass,,
FSP_quickpass_card,交通卡,FSP_quickpass,,
FSP_quickpass_member,账户,FSP_quickpass,,
FSP_quickpass_promot,营销,FSP_quickpass,,
FSP_quickpass_poi,商家,FSP_quickpass,,
FSP_quickpass_front,前端,FSP_quickpass,,
FSP_fintech,消费金融,FSP,,
FSP_fintech_cc,消费者信贷,FSP_fintech,,
FSP_fintech_cc_cashloan,招联现金贷,FSP_fintech_cc,,
FSP_fintech_cc_ccptrade,消金平台交易层,FSP_fintech_cc,,
FSP_fintech_cc_ccpaccount,核心账户,FSP_fintech_cc,,
FSP_fintech_cc_batch,批处理系统,FSP_fintech_cc,,
FSP_fintech_cc_ccpapply_xy-ccp-apply,联名卡,FSP_fintech_cc,,
FSP_fintech_hoteloan,信用住,FSP_fintech,,
FSP_fintech_hoteloan_xy-hoteloan,信用住后端,FSP_fintech_hoteloan,,
FSP_cp_lottery,彩票业务,FSP,,
FSP_cp_lottery_server,服务端,FSP_cp_lottery,,
FSP_cp_lottery_client,客户端,FSP_cp_lottery,,
FSP_ssg,共享服务,FSP,,
FSP_ssg_server,服务端,FSP_ssg,,
FSP_ssg_client,客户端,FSP_ssg,,
FSP_insurance,保险业务,FSP,,
FSP_insurance_servier,保险服务端,FSP_insurance,,
FSP_insurance_fe,保险前端,FSP_insurance,,
FSP_fspsec,安全组,FSP,,
FSP_fspdi,数据组,FSP,,
FSP_qianbao,美团钱包,FSP,,
FSP_meituan_zhifu,美团支付,FSP,,
otc,运营技术中心,__root,,
otc_fe,前端组,otc,,
ones,ones平台,__root,,
ones_sonar6,sonar6,ones,,
sugou,速购事业部,__root,,
sugou_freego,扫码购,sugou,,
sugou_sc,商超C端,sugou,,
sugou_wyq,freego,sugou,,
sz_ddzh_saas,到综SAAS平台,__root,,
finance_insurance_tmp,金服保险,__root,,
zuche,美团租车,__root,,
zuche_backend,租车后端,zuche,,
zuche_iov,IOV后端,zuche,,
MTQB,美团支付,__root,,
小象生鲜,小象生鲜,__root,,
insurance,保险平台,__root,,
insurance,保险前端,insurance,,
paycupon,美团支付(营销),__root,,
cap,技术平台-CAP,__root,,
发票业务,发票业务,__root,,
